Importance,Level,Job Zone,Code,Occupation
55,57,3,53-5031.00,Ship Engineers
55,56,2,39-4021.00,Funeral Attendants
55,56,3,51-8012.00,Power Distributors and Dispatchers
55,55,3,49-2091.00,Avionics Technicians
55,55,3,31-9011.00,Massage Therapists
55,54,3,11-9071.00,Gambling Managers
55,53,3,43-4131.00,Loan Interviewers and Clerks
55,53,3,49-9064.00,Watch and Clock Repairers
55,52,3,49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay"
55,51,3,49-2011.00,"Computer, Automated Teller, and Office Machine Repairers"
55,49,4,13-1031.00,"Claims Adjusters, Examiners, and Investigators"
55,46,3,47-2152.00,"Plumbers, Pipefitters, and Steamfitters"
55,45,1,45-2091.00,Agricultural Equipment Operators
55,44,2,49-3043.00,Rail Car Repairers
55,42,2,47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators"
55,38,2,41-2021.00,Counter and Rental Clerks
54,69,4,17-2161.00,Nuclear Engineers
54,57,4,13-1041.03,Equal Opportunity Representatives and Officers
54,56,3,33-2022.00,Forest Fire Inspectors and Prevention Specialists
54,56,2,47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters"
54,56,3,49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers"
54,55,4,19-1032.00,Foresters
54,55,1,45-4022.00,Logging Equipment Operators
54,55,3,49-9043.00,"Maintenance Workers, Machinery"
54,54,3,33-1011.00,First-Line Supervisors of Correctional Officers
54,52,3,53-5021.00,"Captains, Mates, and Pilots of Water Vessels"
54,52,3,31-9091.00,Dental Assistants
54,52,2,47-2211.00,Sheet Metal Workers
54,50,3,13-1041.08,Customs Brokers
54,49,2,53-1041.00,Aircraft Cargo Handling Supervisors
54,47,3,43-4111.00,"Interviewers, Except Eligibility and Loan"
54,43,2,35-2015.00,"Cooks, Short Order"
53,64,3,51-8031.00,Water and Wastewater Treatment Plant and System Operators
53,58,4,41-3021.00,Insurance Sales Agents
53,57,5,29-1224.00,Radiologists
53,56,3,49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door"
53,51,4,11-9121.01,Clinical Research Coordinators
53,51,2,43-4051.00,Customer Service Representatives
53,51,3,29-1124.00,Radiation Therapists
53,51,4,41-3031.00,"Securities, Commodities, and Financial Services Sales Agents"
53,50,2,53-7071.00,Gas Compressor and Gas Pumping Station Operators
53,50,3,13-1041.04,Government Property Inspectors and Investigators
53,50,3,29-2092.00,Hearing Aid Specialists
53,49,5,29-1051.00,Pharmacists
53,41,2,51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders"
53,37,2,53-7051.00,Industrial Truck and Tractor Operators
52,58,2,47-2021.00,Brickmasons and Blockmasons
52,58,5,29-1216.00,General Internal Medicine Physicians
52,56,3,19-4051.02,Nuclear Monitoring Technicians
52,55,3,17-3024.00,Electro-Mechanical and Mechatronics Technologists and Technicians
52,55,3,49-9081.00,Wind Turbine Service Technicians
52,53,2,51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
52,52,2,47-2073.00,Operating Engineers and Other Construction Equipment Operators
52,51,5,23-1023.00,"Judges, Magistrate Judges, and Magistrates"
52,51,3,51-4061.00,"Model Makers, Metal and Plastic"
52,51,4,17-1022.00,Surveyors
52,50,5,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers"
52,49,2,43-4121.00,"Library Assistants, Clerical"
52,48,3,33-2011.00,Firefighters
52,48,2,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation"
52,48,3,53-6041.00,Traffic Technicians
52,47,2,37-3013.00,Tree Trimmers and Pruners
52,46,2,43-5011.00,Cargo and Freight Agents
52,46,2,53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand"
52,44,2,31-2022.00,Physical Therapist Aides
52,44,2,41-2031.00,Retail Salespersons
52,43,2,51-4121.00,"Welders, Cutters, Solderers, and Brazers"
52,42,3,13-1032.00,"Insurance Appraisers, Auto Damage"
52,42,3,25-4031.00,Library Technicians
52,39,2,49-3093.00,Tire Repairers and Changers
52,37,2,51-4194.00,"Tool Grinders, Filers, and Sharpeners"
51,54,2,49-3022.00,Automotive Glass Installers and Repairers
51,53,1,47-2051.00,Cement Masons and Concrete Finishers
51,53,2,51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers"
51,51,2,47-2053.00,Terrazzo Workers and Finishers
51,49,2,51-5113.00,Print Binding and Finishing Workers
51,49,2,43-5031.00,Public Safety Telecommunicators
51,49,3,29-2055.00,Surgical Technologists
51,48,3,53-7021.00,Crane and Tower Operators
51,47,3,13-1041.06,Coroners
51,46,3,29-2032.00,Diagnostic Medical Sonographers
51,46,3,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents"
51,45,2,53-6031.00,Automotive and Watercraft Service Attendants
51,45,1,53-7011.00,Conveyor Operators and Tenders
51,44,2,47-2041.00,Carpet Installers
51,44,2,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers
51,43,3,47-4041.00,Hazardous Materials Removal Workers
51,43,2,47-2151.00,Pipelayers
51,43,3,41-3041.00,Travel Agents
51,38,2,51-9197.00,Tire Builders
50,56,3,33-3051.04,Customs and Border Protection Officers
50,53,2,33-9032.00,Security Guards
50,52,3,29-2081.00,"Opticians, Dispensing"
50,52,2,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders
50,50,4,19-2041.00,"Environmental Scientists and Specialists, Including Health"
50,50,2,51-2051.00,Fiberglass Laminators and Fabricators
50,49,3,33-3011.00,Bailiffs
50,48,2,51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic"
50,47,2,51-2031.00,Engine and Other Machine Assemblers
50,45,2,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders"
50,44,2,47-2031.00,Carpenters
50,44,2,47-2121.00,Glaziers
50,44,2,43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive"
50,43,1,35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers
50,43,2,51-4052.00,"Pourers and Casters, Metal"
50,41,2,43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance"
50,40,2,53-7081.00,Refuse and Recyclable Material Collectors
50,39,2,43-6013.00,Medical Secretaries and Administrative Assistants
49,57,2,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers"
49,51,5,29-1218.00,Obstetricians and Gynecologists
49,49,2,51-4051.00,Metal-Refining Furnace Operators and Tenders
49,49,2,51-8013.00,Power Plant Operators
49,48,3,31-9097.00,Phlebotomists
49,48,3,51-2041.00,Structural Metal Fabricators and Fitters
49,48,4,53-6051.00,Transportation Inspectors
49,46,3,49-3023.00,Automotive Service Technicians and Mechanics
49,46,1,45-3031.00,Fishing and Hunting Workers
49,46,2,49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers"
49,46,4,13-2053.00,Insurance Underwriters
49,45,2,51-9141.00,Semiconductor Processing Technicians
49,45,2,47-2221.00,Structural Iron and Steel Workers
49,44,3,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists
49,44,2,41-2022.00,Parts Salespersons
49,43,3,13-1041.00,Compliance Officers
49,43,3,39-7011.00,Tour Guides and Escorts
48,58,3,51-4041.00,Machinists
48,53,3,29-2012.00,Medical and Clinical Laboratory Technicians
48,51,3,53-2022.00,Airfield Operations Specialists
48,50,4,19-4043.00,"Geological Technicians, Except Hydrologic Technicians"
48,49,3,17-3012.00,Electrical and Electronics Drafters
48,49,2,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic"
48,47,3,45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers"
48,47,3,29-2061.00,Licensed Practical and Licensed Vocational Nurses
48,46,2,43-9021.00,Data Entry Keyers
48,45,2,47-5041.00,Continuous Mining Machine Operators
48,45,4,19-4092.00,Forensic Science Technicians
48,45,5,29-1299.02,Orthoptists
48,44,4,13-1041.01,Environmental Compliance Inspectors
48,44,2,45-4023.00,Log Graders and Scalers
48,44,4,13-1041.07,Regulatory Affairs Specialists
48,44,1,47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners
48,43,2,43-4021.00,Correspondence Clerks
48,41,2,49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics
48,39,3,11-9171.00,Funeral Home Managers
47,57,4,17-2112.02,Validation Engineers
47,50,2,53-3032.00,Heavy and Tractor-Trailer Truck Drivers
47,48,4,13-2023.00,Appraisers and Assessors of Real Estate
47,48,2,51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
47,47,3,47-4011.00,Construction and Building Inspectors
47,47,3,51-8092.00,Gas Plant Operators
47,47,2,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers"
47,46,2,47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall"
47,43,4,13-2031.00,Budget Analysts
47,42,2,39-6011.00,Baggage Porters and Bellhops
47,42,4,17-3025.00,Environmental Engineering Technologists and Technicians
47,42,2,51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders"
47,42,2,51-3092.00,Food Batchmakers
47,41,2,51-3021.00,Butchers and Meat Cutters
47,41,2,35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers
47,41,2,53-2031.00,Flight Attendants
47,41,2,43-4081.00,"Hotel, Motel, and Resort Desk Clerks"
47,38,3,33-3021.02,Police Identification and Records Officers
47,36,1,41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers"
47,33,2,53-3031.00,Driver/Sales Workers
46,54,2,49-9096.00,Riggers
46,48,3,17-3031.00,Surveying and Mapping Technicians
46,47,2,51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers"
46,46,3,29-2031.00,Cardiovascular Technologists and Technicians
46,45,3,49-3051.00,Motorboat Mechanics and Service Technicians
46,43,2,49-9051.00,Electrical Power-Line Installers and Repairers
46,41,2,49-3091.00,Bicycle Repairers
46,41,3,31-9099.02,Endoscopy Technicians
46,41,1,51-9022.00,"Grinding and Polishing Workers, Hand"
46,39,2,43-5071.00,"Shipping, Receiving, and Inventory Clerks"
46,38,1,51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers"
46,35,2,31-1122.00,Personal Care Aides
46,34,2,51-3011.00,Bakers
46,32,1,51-9123.00,"Painting, Coating, and Decorating Workers"
45,48,5,29-9092.00,Genetic Counselors
45,48,3,29-1126.00,Respiratory Therapists
45,48,4,43-9111.00,Statistical Assistants
45,47,2,43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping"
45,45,3,29-2099.01,Neurodiagnostic Technologists
45,45,3,29-2033.00,Nuclear Medicine Technologists
45,42,2,51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders"
45,41,3,29-2099.08,Patient Representatives
45,41,2,39-5093.00,Shampooers
45,40,2,43-3071.00,Tellers
45,38,2,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers"
45,38,2,47-2171.00,Reinforcing Iron and Rebar Workers
45,31,1,35-2011.00,"Cooks, Fast Food"
45,31,2,43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service"
44,49,3,19-4031.00,Chemical Technicians
44,47,2,51-8013.03,Biomass Plant Technicians
44,46,2,51-6042.00,Shoe Machine Operators and Tenders
44,45,3,13-2082.00,Tax Preparers
44,44,2,43-5011.01,Freight Forwarders
44,43,3,29-2056.00,Veterinary Technologists and Technicians
44,42,2,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders"
44,39,2,49-9045.00,"Refractory Materials Repairers, Except Brickmasons"
44,38,2,49-9031.00,Home Appliance Repairers
44,38,2,43-4171.00,Receptionists and Information Clerks
44,36,1,51-6021.00,"Pressers, Textile, Garment, and Related Materials"
44,36,2,35-3031.00,Waiters and Waitresses
44,33,2,51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders"
43,48,3,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping"
43,46,3,53-2012.00,Commercial Pilots
43,46,4,29-2011.00,Medical and Clinical Laboratory Technologists
43,44,3,19-4051.00,Nuclear Technicians
43,44,5,29-1081.00,Podiatrists
43,42,2,43-9022.00,Word Processors and Typists
43,41,2,45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals"
43,38,2,53-7064.00,"Packers and Packagers, Hand"
43,34,2,51-2022.00,Electrical and Electronic Equipment Assemblers
43,32,2,51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders"
43,31,2,51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders"
43,30,2,35-2012.00,"Cooks, Institution and Cafeteria"
43,26,2,53-7031.00,Dredge Operators
42,47,5,29-1131.00,Veterinarians
42,44,2,53-4011.00,Locomotive Engineers
42,41,2,51-8099.01,Biofuels Processing Technicians
42,41,2,41-1011.00,First-Line Supervisors of Retail Sales Workers
42,40,2,45-2011.00,Agricultural Inspectors
42,36,1,35-3023.01,Baristas
42,36,2,47-2081.00,Drywall and Ceiling Tile Installers
42,36,2,35-3041.00,"Food Servers, Nonrestaurant"
42,35,2,51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing"
42,34,2,39-5092.00,Manicurists and Pedicurists
41,43,4,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers"
41,42,2,33-3012.00,Correctional Officers and Jailers
41,42,2,33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers"
41,42,2,43-3051.00,Payroll and Timekeeping Clerks
41,42,1,47-5071.00,"Roustabouts, Oil and Gas"
41,40,3,23-2011.00,Paralegals and Legal Assistants
41,38,2,51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic"
41,36,2,43-2021.00,Telephone Operators
41,35,2,43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks
41,34,2,47-2142.00,Paperhangers
41,33,2,53-3033.00,Light Truck Drivers
40,47,4,13-2041.00,Credit Analysts
40,47,4,29-2011.01,Cytogenetic Technologists
40,43,2,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders"
40,41,2,51-9011.00,Chemical Equipment Operators and Tenders
40,41,3,51-8011.00,Nuclear Power Reactor Operators
40,40,1,35-9021.00,Dishwashers
40,37,2,51-2023.00,Electromechanical Equipment Assemblers
40,37,2,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
40,37,2,43-9061.00,"Office Clerks, General"
40,36,2,51-9193.00,Cooling and Freezing Equipment Operators and Tenders
39,43,3,43-3061.00,Procurement Clerks
39,42,5,29-1213.00,Dermatologists
39,41,3,29-2052.00,Pharmacy Technicians
39,41,4,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products"
39,40,3,19-4099.01,Quality Control Analysts
39,38,2,43-5041.00,"Meter Readers, Utilities"
39,35,2,51-2021.00,"Coil Winders, Tapers, and Finishers"
39,34,2,51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders"
39,34,2,53-7065.00,Stockers and Order Fillers
39,33,2,51-4071.00,Foundry Mold and Coremakers
39,32,2,51-2092.00,Team Assemblers
39,31,2,43-5051.00,Postal Service Clerks
38,45,2,43-4071.00,File Clerks
38,40,2,53-5022.00,Motorboat Operators
38,40,2,17-3029.01,Non-Destructive Testing Specialists
38,39,1,47-5051.00,"Rock Splitters, Quarry"
38,37,2,53-3052.00,"Bus Drivers, Transit and Intercity"
38,36,3,43-4061.00,"Eligibility Interviewers, Government Programs"
38,35,2,53-7062.04,Recycling and Reclamation Workers
38,34,2,51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic"
38,31,2,11-9051.00,Food Service Managers
38,27,2,41-9041.00,Telemarketers
37,44,4,19-4042.00,"Environmental Science and Protection Technicians, Including Health"
37,39,2,53-7041.00,Hoist and Winch Operators
37,39,2,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers"
37,36,2,47-4031.00,Fence Erectors
37,33,2,51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood"
37,32,2,41-2011.00,Cashiers
37,27,2,47-2082.00,Tapers
36,45,4,13-2061.00,Financial Examiners
36,39,3,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks"
36,39,1,47-5011.00,"Derrick Operators, Oil and Gas"
36,35,2,43-2011.00,"Switchboard Operators, Including Answering Service"
36,34,2,43-4031.00,"Court, Municipal, and License Clerks"
36,34,2,39-1013.00,First-Line Supervisors of Gambling Services Workers
36,33,2,51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic"
36,30,2,23-2093.00,"Title Examiners, Abstractors, and Searchers"
36,27,2,51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders"
35,43,2,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders"
35,36,2,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic"
35,31,1,51-9031.00,"Cutters and Trimmers, Hand"
35,30,2,43-3011.00,Bill and Account Collectors
35,30,1,51-6031.00,Sewing Machine Operators
35,27,2,51-6041.00,Shoe and Leather Workers and Repairers
34,36,2,47-3013.00,Helpers--Electricians
34,35,1,45-2041.00,"Graders and Sorters, Agricultural Products"
34,34,2,51-3093.00,Food Cooking Machine Operators and Tenders
34,32,2,39-3012.00,Gambling and Sports Book Writers and Runners
34,31,2,51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
34,31,2,47-5043.00,"Roof Bolters, Mining"
34,30,2,43-3021.00,Billing and Posting Clerks
33,32,2,43-4041.00,"Credit Authorizers, Checkers, and Clerks"
33,32,2,51-9198.00,Helpers--Production Workers
33,30,2,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders"
33,29,4,43-9081.00,Proofreaders and Copy Markers
33,28,2,49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers"
33,27,2,33-9091.00,Crossing Guards and Flaggers
33,27,2,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners"
33,26,2,39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants"
33,21,1,35-3023.00,Fast Food and Counter Workers
32,35,5,29-1215.00,Family Medicine Physicians
32,34,2,51-9083.00,Ophthalmic Laboratory Technicians
32,33,2,33-9093.00,Transportation Security Screeners
32,32,3,29-2057.00,Ophthalmic Medical Technicians
32,30,2,45-2021.00,Animal Breeders
32,27,2,39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers"
32,23,3,43-4141.00,New Accounts Clerks
32,22,2,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders"
31,37,3,49-9097.00,Signal and Track Switch Repairers
31,32,3,43-6012.00,Legal Secretaries and Administrative Assistants
31,31,2,41-2012.00,Gambling Change Persons and Booth Cashiers
31,31,1,47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons"
31,31,3,29-2099.05,Ophthalmic Medical Technologists
31,30,2,43-9041.00,Insurance Claims and Policy Processing Clerks
31,26,2,31-1132.00,Orderlies
31,25,2,51-3023.00,Slaughterers and Meat Packers
31,22,2,53-6021.00,Parking Attendants
30,39,5,29-1221.00,"Pediatricians, General"
30,31,2,51-9191.00,Adhesive Bonding Machine Operators and Tenders
30,25,1,37-2012.00,Maids and Housekeeping Cleaners
29,29,5,29-2011.02,Cytotechnologists
29,28,2,53-4031.00,Railroad Conductors and Yardmasters
29,25,2,53-6061.00,Passenger Attendants
29,Not available,1,45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse"
28,29,2,47-5044.00,"Loading and Moving Machine Operators, Underground Mining"
27,32,2,43-5021.00,Couriers and Messengers
27,31,2,53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation"
27,28,3,43-4011.00,Brokerage Clerks
27,27,2,43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators"
27,27,2,53-4041.00,Subway and Streetcar Operators
27,21,2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand"
27,20,1,51-6011.00,Laundry and Dry-Cleaning Workers
26,27,2,27-2023.00,"Umpires, Referees, and Other Sports Officials"
26,23,2,53-7063.00,Machine Feeders and Offbearers
26,22,2,43-3041.00,Gambling Cage Workers
26,21,2,53-7061.00,Cleaners of Vehicles and Equipment
24,20,2,39-3021.00,Motion Picture Projectionists
21,21,2,53-6011.00,Bridge and Lock Tenders
19,17,2,39-3011.00,Gambling Dealers
18,18,2,43-5052.00,Postal Service Mail Carriers
18,Not available,2,51-8091.00,Chemical Plant and System Operators
18,Not available,2,13-1074.00,Farm Labor Contractors
16,Not available,3,31-9094.00,Medical Transcriptionists
13,13,1,45-4021.00,Fallers
10,14,3,27-3092.00,Court Reporters and Simultaneous Captioners
