Context,Job Zone,Code,Occupation
23,2,51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic"
23,2,47-3012.00,Helpers--Carpenters
23,2,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners"
23,4,13-1075.00,Labor Relations Specialists
23,5,17-2199.06,Microsystems Engineers
23,2,51-3023.00,Slaughterers and Meat Packers
23,2,51-2061.00,Timing Device Assemblers and Adjusters
23,3,33-3052.00,Transit and Railroad Police
23,5,19-1023.00,Zoologists and Wildlife Biologists
22,5,29-1141.04,Clinical Nurse Specialists
22,2,49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers"
22,1,41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers"
22,2,47-5023.00,"Earth Drillers, Except Oil and Gas"
22,5,11-9033.00,"Education Administrators, Postsecondary"
22,3,49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
22,2,51-2031.00,Engine and Other Machine Assemblers
22,3,33-1011.00,First-Line Supervisors of Correctional Officers
22,3,39-1022.00,First-Line Supervisors of Personal Service Workers
22,5,19-3092.00,Geographers
22,2,53-3032.00,Heavy and Tractor-Trailer Truck Drivers
22,3,51-9071.00,Jewelers and Precious Stone and Metal Workers
22,5,23-1011.00,Lawyers
22,3,17-3013.00,Mechanical Drafters
22,2,53-5022.00,Motorboat Operators
22,3,27-4021.00,Photographers
22,2,47-2151.00,Pipelayers
22,4,27-3031.00,Public Relations Specialists
22,2,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers"
22,5,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary"
22,2,47-2171.00,Reinforcing Iron and Rebar Workers
22,1,51-6031.00,Sewing Machine Operators
22,3,29-2055.00,Surgical Technologists
22,2,53-7121.00,"Tank Car, Truck, and Ship Loaders"
22,4,17-2112.02,Validation Engineers
22,4,17-2051.02,Water/Wastewater Engineers
21,5,19-2011.00,Astronomers
21,3,49-2097.00,Audiovisual Equipment Installers and Repairers
21,2,43-5011.00,Cargo and Freight Agents
21,3,27-2031.00,Dancers
21,3,47-2111.00,Electricians
21,5,19-3011.01,Environmental Economists
21,2,45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals"
21,1,47-2043.00,Floor Sanders and Finishers
21,5,19-2043.00,Hydrologists
21,5,23-1012.00,Judicial Law Clerks
21,3,17-3027.00,Mechanical Engineering Technologists and Technicians
21,4,17-2199.05,Mechatronics Engineers
21,5,21-1014.00,Mental Health Counselors
21,4,19-5011.00,Occupational Health and Safety Specialists
21,3,19-5012.00,Occupational Health and Safety Technicians
21,5,15-2031.00,Operations Research Analysts
21,3,33-3051.00,Police and Sheriff's Patrol Officers
21,1,47-5051.00,"Rock Splitters, Quarry"
21,2,47-5012.00,"Rotary Drill Operators, Oil and Gas"
20,3,17-3021.00,Aerospace Engineering and Operations Technologists and Technicians
20,1,39-3091.00,Amusement and Recreation Attendants
20,4,19-4021.00,Biological Technicians
20,3,27-4031.00,"Camera Operators, Television, Video, and Film"
20,3,25-1194.00,"Career/Technical Education Teachers, Postsecondary"
20,2,39-9011.00,Childcare Workers
20,5,19-3033.00,Clinical and Counseling Psychologists
20,4,29-1141.03,Critical Care Nurses
20,2,51-9081.00,Dental Laboratory Technicians
20,5,25-1063.00,"Economics Teachers, Postsecondary"
20,5,19-3011.00,Economists
20,5,19-1041.00,Epidemiologists
20,2,49-9031.00,Home Appliance Repairers
20,2,31-1121.00,Home Health Aides
20,4,27-1025.00,Interior Designers
20,4,27-3091.00,Interpreters and Translators
20,3,51-9082.00,Medical Appliance Technicians
20,4,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education"
20,4,17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers"
20,3,31-2011.00,Occupational Therapy Assistants
20,3,51-9195.05,"Potters, Manufacturing"
20,4,27-2012.00,Producers and Directors
20,2,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers"
20,2,43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive"
20,2,39-5093.00,Shampooers
20,2,49-9052.00,Telecommunications Line Installers and Repairers
20,3,51-4111.00,Tool and Die Makers
20,5,29-1131.00,Veterinarians
20,3,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products"
20,4,17-2199.10,Wind Energy Engineers
19,3,49-3023.00,Automotive Service Technicians and Mechanics
19,3,49-2091.00,Avionics Technicians
19,5,25-1122.00,"Communications Teachers, Postsecondary"
19,4,27-3041.00,Editors
19,2,51-2022.00,Electrical and Electronic Equipment Assemblers
19,2,51-2051.00,Fiberglass Laminators and Fabricators
19,5,19-3093.00,Historians
19,2,53-4011.00,Locomotive Engineers
19,5,21-1023.00,Mental Health and Substance Abuse Social Workers
19,3,31-1131.00,Nursing Assistants
19,5,29-1023.00,Orthodontists
19,5,25-1126.00,"Philosophy and Religion Teachers, Postsecondary"
19,3,49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers"
19,4,39-9032.00,Recreation Workers
19,2,51-6051.00,"Sewers, Hand"
19,4,25-2057.00,"Special Education Teachers, Middle School"
19,4,19-3099.01,Transportation Planners
19,2,53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation"
18,4,41-3011.00,Advertising Sales Agents
18,5,25-1031.00,"Architecture Teachers, Postsecondary"
18,5,19-1029.01,Bioinformatics Scientists
18,3,53-5021.00,"Captains, Mates, and Pilots of Water Vessels"
18,4,11-9199.02,Compliance Managers
18,3,29-1292.00,Dental Hygienists
18,5,29-1031.00,Dietitians and Nutritionists
18,3,39-4011.00,Embalmers
18,2,47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining"
18,3,33-1021.00,First-Line Supervisors of Firefighting and Prevention Workers
18,2,27-1023.00,Floral Designers
18,3,49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers"
18,5,29-1229.02,Hospitalists
18,5,17-2112.01,Human Factors Engineers and Ergonomists
18,2,49-9094.00,Locksmiths and Safe Repairers
18,5,29-1217.00,Neurologists
18,5,29-1218.00,Obstetricians and Gynecologists
18,5,29-1241.00,"Ophthalmologists, Except Pediatric"
18,5,29-1022.00,Oral and Maxillofacial Surgeons
18,2,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation"
18,2,31-1133.00,Psychiatric Aides
18,2,49-9045.00,"Refractory Materials Repairers, Except Brickmasons"
18,4,13-1041.07,Regulatory Affairs Specialists
18,4,21-1015.00,Rehabilitation Counselors
18,5,27-1027.00,Set and Exhibit Designers
18,4,17-2199.11,Solar Energy Systems Engineers
18,4,27-2012.04,Talent Directors
18,2,51-4121.00,"Welders, Cutters, Solderers, and Brazers"
17,4,13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes"
17,3,27-4011.00,Audio and Video Technicians
17,2,53-6031.00,Automotive and Watercraft Service Attendants
17,5,19-1029.04,Biologists
17,2,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders"
17,5,29-1213.00,Dermatologists
17,1,47-5011.00,"Derrick Operators, Oil and Gas"
17,1,35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers
17,5,21-1022.00,Healthcare Social Workers
17,2,47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall"
17,4,25-2012.00,"Kindergarten Teachers, Except Special Education"
17,2,49-9011.00,Mechanical Door Repairers
17,4,13-1121.00,"Meeting, Convention, and Event Planners"
17,5,29-1229.04,Physical Medicine and Rehabilitation Physicians
17,3,47-2152.00,"Plumbers, Pipefitters, and Steamfitters"
17,4,11-9199.01,Regulatory Affairs Managers
17,5,19-3034.00,School Psychologists
17,3,47-1011.03,Solar Energy Installation Managers
17,3,47-2152.04,Solar Thermal Installers and Technicians
17,5,29-1127.00,Speech-Language Pathologists
17,3,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
17,2,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers
17,2,47-4099.03,Weatherization Installers and Technicians
16,2,27-2021.00,Athletes and Sports Competitors
16,2,49-3021.00,Automotive Body and Related Repairers
16,3,33-3011.00,Bailiffs
16,4,11-9199.11,Brownfield Redevelopment Specialists and Site Managers
16,2,51-2021.00,"Coil Winders, Tapers, and Finishers"
16,2,47-5041.00,Continuous Mining Machine Operators
16,4,25-2021.00,"Elementary School Teachers, Except Special Education"
16,5,25-1123.00,"English Language and Literature Teachers, Postsecondary"
16,5,25-1053.00,"Environmental Science Teachers, Postsecondary"
16,4,29-1128.00,Exercise Physiologists
16,5,19-2042.00,"Geoscientists, Except Hydrologists and Geographers"
16,4,27-1024.00,Graphic Designers
16,2,39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants"
16,5,25-1022.00,"Mathematical Science Teachers, Postsecondary"
16,5,29-1299.01,Naturopathic Physicians
16,5,29-1161.00,Nurse Midwives
16,5,29-2091.00,Orthotists and Prosthetists
16,2,47-2142.00,Paperhangers
16,2,31-1122.00,Personal Care Aides
16,5,29-1229.05,Preventive Medicine Physicians
16,5,29-1223.00,Psychiatrists
16,2,47-5043.00,"Roof Bolters, Mining"
16,4,19-4061.00,Social Science Research Assistants
16,4,25-2058.00,"Special Education Teachers, Secondary School"
15,5,25-1061.00,"Anthropology and Archeology Teachers, Postsecondary"
15,2,47-2021.00,Brickmasons and Blockmasons
15,2,47-2031.00,Carpenters
15,3,13-1041.06,Coroners
15,4,17-2071.00,Electrical Engineers
15,3,49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles"
15,4,13-1041.01,Environmental Compliance Inspectors
15,3,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators"
15,3,47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers
15,2,47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles"
15,4,19-4092.00,Forensic Science Technicians
15,3,39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists"
15,5,19-2041.03,Industrial Ecologists
15,3,51-7031.00,"Model Makers, Wood"
15,4,19-1031.03,Park Naturalists
15,2,47-2072.00,Pile Driver Operators
15,4,29-1125.00,Recreational Therapists
15,2,33-9032.00,Security Guards
15,5,19-3041.00,Sociologists
14,5,29-1291.00,Acupuncturists
14,4,25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors"
14,4,17-2011.00,Aerospace Engineers
14,5,11-1011.03,Chief Sustainability Officers
14,3,49-9092.00,Commercial Divers
14,5,25-1021.00,"Computer Science Teachers, Postsecondary"
14,3,27-1022.00,Fashion Designers
14,3,11-9171.00,Funeral Home Managers
14,5,29-9092.00,Genetic Counselors
14,5,25-1064.00,"Geography Teachers, Postsecondary"
14,4,21-1091.00,Health Education Specialists
14,5,25-1071.00,"Health Specialties Teachers, Postsecondary"
14,3,49-3051.00,Motorboat Mechanics and Service Technicians
14,5,29-1221.00,"Pediatricians, General"
14,5,29-1071.00,Physician Assistants
14,5,19-2012.00,Physicists
14,5,25-1054.00,"Physics Teachers, Postsecondary"
14,3,25-2011.00,"Preschool Teachers, Except Special Education"
14,3,39-9041.00,Residential Advisors
14,1,47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners
14,5,25-1113.00,"Social Work Teachers, Postsecondary"
14,5,25-2051.00,"Special Education Teachers, Preschool"
14,3,47-2022.00,Stonemasons
14,5,21-1011.00,Substance Abuse and Behavioral Disorder Counselors
14,4,11-9199.10,Wind Energy Development Managers
13,5,29-1141.02,Advanced Practice Psychiatric Nurses
13,5,25-1041.00,"Agricultural Sciences Teachers, Postsecondary"
13,5,29-1071.01,Anesthesiologist Assistants
13,5,25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary"
13,5,25-1052.00,"Chemistry Teachers, Postsecondary"
13,2,39-3092.00,Costume Attendants
13,4,21-2021.00,"Directors, Religious Activities and Education"
13,5,25-1081.00,"Education Teachers, Postsecondary"
13,3,49-2092.00,"Electric Motor, Power Tool, and Related Repairers"
13,3,45-4011.00,Forest and Conservation Workers
13,2,47-5081.00,Helpers--Extraction Workers
13,1,47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons"
13,5,25-1112.00,"Law Teachers, Postsecondary"
13,5,15-2021.00,Mathematicians
13,5,11-9121.00,Natural Sciences Managers
13,4,27-3043.05,"Poets, Lyricists and Creative Writers"
13,2,53-5011.00,Sailors and Marine Oilers
13,2,51-6042.00,Shoe Machine Operators and Tenders
13,4,13-1199.05,Sustainability Specialists
13,2,47-2053.00,Terrazzo Workers and Finishers
13,4,25-3041.00,Tutors
12,5,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors"
12,2,49-9051.00,Electrical Power-Line Installers and Repairers
12,1,45-4021.00,Fallers
12,3,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers"
12,2,47-2132.00,"Insulation Workers, Mechanical"
12,3,27-1026.00,Merchandise Displayers and Window Trimmers
12,3,49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines"
12,3,49-9063.00,Musical Instrument Repairers and Tuners
12,3,31-2012.00,Occupational Therapy Aides
12,5,29-1299.02,Orthoptists
12,2,47-2231.00,Solar Photovoltaic Installers
12,4,15-1255.01,Video Game Designers
12,4,27-3043.00,Writers and Authors
11,5,19-2041.01,Climate Change Policy Analysts
11,4,27-2022.00,Coaches and Scouts
11,3,35-2013.00,"Cooks, Private Household"
11,2,33-9091.00,Crossing Guards and Flaggers
11,2,41-9011.00,Demonstrators and Product Promoters
11,3,39-9031.00,Exercise Trainers and Group Fitness Instructors
11,2,39-3011.00,Gambling Dealers
11,3,39-4031.00,"Morticians, Undertakers, and Funeral Arrangers"
11,4,25-4013.00,Museum Technicians and Conservators
11,3,31-2021.00,Physical Therapist Assistants
11,2,49-3043.00,Rail Car Repairers
11,3,49-2098.00,Security and Fire Alarm Systems Installers
11,3,31-9099.01,Speech-Language Pathology Assistants
11,5,29-1229.06,Sports Medicine Physicians
11,3,39-7011.00,Tour Guides and Escorts
11,2,37-3013.00,Tree Trimmers and Pruners
11,2,27-2023.00,"Umpires, Referees, and Other Sports Officials"
10,5,25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary"
10,3,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists
10,3,27-1012.00,Craft Artists
10,5,25-4012.00,Curators
10,5,19-2041.02,Environmental Restoration Planners
10,4,17-2111.02,Fire-Prevention and Protection Engineers
10,5,25-1043.00,"Forestry and Conservation Science Teachers, Postsecondary"
10,2,47-2121.00,Glaziers
10,2,47-3013.00,Helpers--Electricians
10,2,47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters"
10,5,25-1125.00,"History Teachers, Postsecondary"
10,5,25-1082.00,"Library Science Teachers, Postsecondary"
10,5,21-1013.00,Marriage and Family Therapists
10,4,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education"
10,3,25-3021.00,Self-Enrichment Teachers
10,5,25-1067.00,"Sociology Teachers, Postsecondary"
10,2,47-2221.00,Structural Iron and Steel Workers
10,3,51-2041.00,Structural Metal Fabricators and Fitters
10,5,19-3051.00,Urban and Regional Planners
9,2,27-2011.00,Actors
9,2,39-2011.00,Animal Trainers
9,5,25-1042.00,"Biological Science Teachers, Postsecondary"
9,5,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary"
9,2,51-7021.00,Furniture Finishers
9,4,27-2041.00,Music Directors and Composers
9,2,39-9011.01,Nannies
9,2,49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics
9,5,19-3094.00,Political Scientists
8,2,45-2021.00,Animal Breeders
8,5,23-1022.00,"Arbitrators, Mediators, and Conciliators"
8,5,29-1129.01,Art Therapists
8,4,25-2023.00,"Career/Technical Education Teachers, Middle School"
8,4,25-2032.00,"Career/Technical Education Teachers, Secondary School"
8,2,47-2061.00,Construction Laborers
8,5,25-1032.00,"Engineering Teachers, Postsecondary"
8,3,49-3041.00,Farm Equipment Mechanics and Service Technicians
8,5,29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists"
8,3,31-9011.00,Massage Therapists
8,2,41-9012.00,Models
8,2,47-2073.00,Operating Engineers and Other Construction Equipment Operators
8,5,29-1123.00,Physical Therapists
8,5,25-9044.00,"Teaching Assistants, Postsecondary"
7,2,51-6041.00,Shoe and Leather Workers and Repairers
6,5,19-3091.00,Anthropologists and Archeologists
6,5,25-1121.00,"Art, Drama, and Music Teachers, Postsecondary"
6,5,29-9099.01,Midwives
5,5,25-2059.01,Adapted Physical Education Specialists
5,3,49-9061.00,Camera and Photographic Equipment Repairers
5,2,47-2041.00,Carpet Installers
5,5,25-9031.00,Instructional Coordinators
5,4,29-1129.02,Music Therapists
5,5,25-1065.00,"Political Science Teachers, Postsecondary"
5,2,49-3092.00,Recreational Vehicle Service Technicians
5,2,51-6093.00,Upholsterers
4,4,27-2032.00,Choreographers
4,3,27-2042.00,Musicians and Singers
4,5,29-1122.00,Occupational Therapists
4,2,47-2044.00,Tile and Stone Setters
3,2,39-2021.00,Animal Caretakers
3,2,49-3091.00,Bicycle Repairers
2,2,49-3022.00,Automotive Glass Installers and Repairers
2,3,39-5091.00,"Makeup Artists, Theatrical and Performance"
2,2,39-5092.00,Manicurists and Pedicurists
2,3,49-3052.00,Motorcycle Mechanics
1,2,49-9095.00,Manufactured Building and Mobile Home Installers
1,3,49-9064.00,Watch and Clock Repairers
